tinkerpop,pipes,https://github.com/tinkerpop/pipes
rawr,rawr,https://github.com/rawr/rawr
davidrea,Deacon,https://github.com/davidrea/Deacon
basho,riak-java-client,https://github.com/basho/riak-java-client
arnaudsj,libsvm,https://github.com/arnaudsj/libsvm
eleybourn,Book-Catalogue,https://github.com/eleybourn/Book-Catalogue
brandonborkholder,glg2d,https://github.com/brandonborkholder/glg2d
kohsuke,github-api,https://github.com/kohsuke/github-api
helloworld1,AnyMemo,https://github.com/helloworld1/AnyMemo
flyingsaucerproject,flyingsaucer,https://github.com/flyingsaucerproject/flyingsaucer
brianfrankcooper,YCSB,https://github.com/brianfrankcooper/YCSB
liato,android-bankdroid,https://github.com/liato/android-bankdroid
cinder,Cinder,https://github.com/cinder/Cinder
johndeverall,opengraph-java,https://github.com/johndeverall/opengraph-java
mcfunley,juds,https://github.com/mcfunley/juds
eishay,jvm-serializers,https://github.com/eishay/jvm-serializers
zed-0xff,ctf,https://github.com/zed-0xff/ctf
bagilevi,android-pedometer,https://github.com/bagilevi/android-pedometer
Kitware,VTK,https://github.com/Kitware/VTK
thesp0nge,owasp-orizon,https://github.com/thesp0nge/owasp-orizon
graphstream,gs-core,https://github.com/graphstream/gs-core
graphstream,gs-algo,https://github.com/graphstream/gs-algo
mrjbq7,re-factor,https://github.com/mrjbq7/re-factor
jai-imageio,jai-imageio-core,https://github.com/jai-imageio/jai-imageio-core
sirthias,pegdown,https://github.com/sirthias/pegdown
atduskgreg,GitHub-Stoplight,https://github.com/atduskgreg/GitHub-Stoplight
openstreetmap,josm,https://github.com/openstreetmap/josm
marcomaggi,vicare,https://github.com/marcomaggi/vicare
taylorleese,google-app-engine-jappstart,https://github.com/taylorleese/google-app-engine-jappstart
jbehave,jbehave-core,https://github.com/jbehave/jbehave-core
spullara,mustache.java,https://github.com/spullara/mustache.java
yeungda,jcoffeescript,https://github.com/yeungda/jcoffeescript
cjac,cmusphinx,https://github.com/cjac/cmusphinx
assimp,assimp,https://github.com/assimp/assimp
Zanshinmu,Wifi-Fixer,https://github.com/Zanshinmu/Wifi-Fixer
suguru,cassandra-webconsole,https://github.com/suguru/cassandra-webconsole
boo-lang,boo,https://github.com/boo-lang/boo
tulskiy,musique,https://github.com/tulskiy/musique
scriptographer,scriptographer,https://github.com/scriptographer/scriptographer
cyrilmottier,GreenDroid,https://github.com/cyrilmottier/GreenDroid
cgbystrom,netty-tools,https://github.com/cgbystrom/netty-tools
synhershko,HebMorph,https://github.com/synhershko/HebMorph
esnyder,callrecorder,https://github.com/esnyder/callrecorder
demoscenepassivist,SocialCoding,https://github.com/demoscenepassivist/SocialCoding
facebook,facebook-android-sdk,https://github.com/facebook/facebook-android-sdk
commonsguy,cwac-colormixer,https://github.com/commonsguy/cwac-colormixer
cdk,cdk,https://github.com/cdk/cdk
todbot,arduino-serial,https://github.com/todbot/arduino-serial
dcaoyuan,aiotrade,https://github.com/dcaoyuan/aiotrade
tokudu,AndroidPushNotificationsDemo,https://github.com/tokudu/AndroidPushNotificationsDemo
todotxt,todo.txt-android,https://github.com/todotxt/todo.txt-android
orfjackal,idea-sbt-plugin,https://github.com/orfjackal/idea-sbt-plugin
thewca,tnoodle,https://github.com/thewca/tnoodle
krukow,clj-ds,https://github.com/krukow/clj-ds
dwdyer,reportng,https://github.com/dwdyer/reportng
Graylog2,graylog2-server,https://github.com/Graylog2/graylog2-server
marcesher,cfmongodb,https://github.com/marcesher/cfmongodb
sorcix,sIRC,https://github.com/sorcix/sIRC
StrickenFromHistory,PocketMonstersOnline,https://github.com/StrickenFromHistory/PocketMonstersOnline
todoroo,astrid,https://github.com/todoroo/astrid
drewcrawford,sneakernet,https://github.com/drewcrawford/sneakernet
bigbluebutton,bigbluebutton,https://github.com/bigbluebutton/bigbluebutton
hbase-trx,hbase-transactional-tableindexed,https://github.com/hbase-trx/hbase-transactional-tableindexed
Cathedrow,Cryptosuite,https://github.com/Cathedrow/Cryptosuite
ruboto,ruboto-irb,https://github.com/ruboto/ruboto-irb
apache,jmeter,https://github.com/apache/jmeter
libretro,RetroArch,https://github.com/libretro/RetroArch
apache,mina-sshd,https://github.com/apache/mina-sshd
dkandalov,pomodoro-tm,https://github.com/dkandalov/pomodoro-tm
intervigilium,MicDroid,https://github.com/intervigilium/MicDroid
twiglet,cs2j,https://github.com/twiglet/cs2j
ZhouWeikuan,cocos2d,https://github.com/ZhouWeikuan/cocos2d
valotrading,stirling,https://github.com/valotrading/stirling
thedatachef,sounder,https://github.com/thedatachef/sounder
linkedin-sna,norbert,https://github.com/linkedin-sna/norbert
aled,jsi,https://github.com/aled/jsi
360,360-Engine-for-Android,https://github.com/360/360-Engine-for-Android
magro,msm-sample-webapp,https://github.com/magro/msm-sample-webapp
log4mongo,log4mongo-java,https://github.com/log4mongo/log4mongo-java
headius,ruby-atomic,https://github.com/headius/ruby-atomic
