locationtech,udig-platform,https://github.com/locationtech/udig-platform
carrotsearch,smartsprites,https://github.com/carrotsearch/smartsprites
ysamlan,horizontalpager,https://github.com/ysamlan/horizontalpager
spring-projects,greenhouse,https://github.com/spring-projects/greenhouse
axlelang,axle,https://github.com/axlelang/axle
cloudian,logprocessing,https://github.com/cloudian/logprocessing
carrotsearch,hppc,https://github.com/carrotsearch/hppc
mwaylabs,titanium-barcode,https://github.com/mwaylabs/titanium-barcode
arranger1044,iSoul,https://github.com/arranger1044/iSoul
sporst,SWFREtools,https://github.com/sporst/SWFREtools
openhome,ohNet,https://github.com/openhome/ohNet
kirei,fpdns,https://github.com/kirei/fpdns
orfjackal,jumi,https://github.com/orfjackal/jumi
jboss-switchyard,quickstarts,https://github.com/jboss-switchyard/quickstarts
ovea-deprecated,jetty-session-redis,https://github.com/ovea-deprecated/jetty-session-redis
lastfm,lastfm-android,https://github.com/lastfm/lastfm-android
spring-projects,spring-data-keyvalue-examples,https://github.com/spring-projects/spring-data-keyvalue-examples
blackberry,WebWorks-TabletOS,https://github.com/blackberry/WebWorks-TabletOS
jakewins,brew,https://github.com/jakewins/brew
marhan,effective-java-examples,https://github.com/marhan/effective-java-examples
shiffman,The-Nature-of-Code-archive,https://github.com/shiffman/The-Nature-of-Code-archive
mono,sharpen,https://github.com/mono/sharpen
tinkerpop,frames,https://github.com/tinkerpop/frames
lorensiuswlt,AndroidTwitter,https://github.com/lorensiuswlt/AndroidTwitter
nicoulaj,idea-markdown,https://github.com/nicoulaj/idea-markdown
Byzantium,Byzantium,https://github.com/Byzantium/Byzantium
gtoubassi,femtozip,https://github.com/gtoubassi/femtozip
bjorn,tiled,https://github.com/bjorn/tiled
mogo29,Android-RTMP,https://github.com/mogo29/Android-RTMP
taksan,skype-java-api,https://github.com/taksan/skype-java-api
BLLIP,bllip-parser,https://github.com/BLLIP/bllip-parser
antonylesuisse,qweb,https://github.com/antonylesuisse/qweb
spring-projects,spring-social,https://github.com/spring-projects/spring-social
spring-projects,spring-social-samples,https://github.com/spring-projects/spring-social-samples
devolonter,Pretty-Painter,https://github.com/devolonter/Pretty-Painter
sk89q,CommandBook,https://github.com/sk89q/CommandBook
paulrouget,html5dashboard,https://github.com/paulrouget/html5dashboard
twitter,commons,https://github.com/twitter/commons
halfhp,androidplot,https://github.com/halfhp/androidplot
neo4j-contrib,neoclipse,https://github.com/neo4j-contrib/neoclipse
12meses12katas,Marzo-FizzBuzz,https://github.com/12meses12katas/Marzo-FizzBuzz
Morlok8k,MinecraftLandGenerator,https://github.com/Morlok8k/MinecraftLandGenerator
TYPO3,TYPO3.CMS,https://github.com/TYPO3/TYPO3.CMS
jexp,neo4j-clean-remote-db-addon,https://github.com/jexp/neo4j-clean-remote-db-addon
iConomy,Core,https://github.com/iConomy/Core
one2team,highcharts-serverside-export,https://github.com/one2team/highcharts-serverside-export
