pivotal,jsunit,https://github.com/pivotal/jsunit
erikrozendaal,cqrs-lottery,https://github.com/erikrozendaal/cqrs-lottery
subfuzion,droidex,https://github.com/subfuzion/droidex
angusws,tcx2nikeplus,https://github.com/angusws/tcx2nikeplus
inca,circumflex,https://github.com/inca/circumflex
lruiz,MarkdownPapers,https://github.com/lruiz/MarkdownPapers
fglock,Perlito,https://github.com/fglock/Perlito
tranchis,xsd2thrift,https://github.com/tranchis/xsd2thrift
rtreffer,asmack,https://github.com/rtreffer/asmack
miracle2k,android-autostarts,https://github.com/miracle2k/android-autostarts
nzakas,professional-javascript,https://github.com/nzakas/professional-javascript
ricardobcl,Interval-Tree-Clocks,https://github.com/ricardobcl/Interval-Tree-Clocks
ceteri,textrank,https://github.com/ceteri/textrank
ctb,twill,https://github.com/ctb/twill
matburt,mobileorg-android,https://github.com/matburt/mobileorg-android
RobotiumTech,robotium,https://github.com/RobotiumTech/robotium
ge0rg,yaxim,https://github.com/ge0rg/yaxim
jezhumble,javasysmon,https://github.com/jezhumble/javasysmon
sbt,junit-interface,https://github.com/sbt/junit-interface
ervandew,eclim,https://github.com/ervandew/eclim
bixo,bixo,https://github.com/bixo/bixo
rhavyn,norbert,https://github.com/rhavyn/norbert
typester,emacs,https://github.com/typester/emacs
ligi,gobandroid,https://github.com/ligi/gobandroid
jkuhnert,ognl,https://github.com/jkuhnert/ognl
jhy,jsoup,https://github.com/jhy/jsoup
rorist,android-network-discovery,https://github.com/rorist/android-network-discovery
sebastianbergmann,phpunit-documentation,https://github.com/sebastianbergmann/phpunit-documentation
Flamefork,fleet,https://github.com/Flamefork/fleet
dtrott,maven-thrift-plugin,https://github.com/dtrott/maven-thrift-plugin
commonsguy,cwac-wakeful,https://github.com/commonsguy/cwac-wakeful
brione,Brion-Learns-OAuth,https://github.com/brione/Brion-Learns-OAuth
nolanbrown,Tesseract-iPhone-Demo,https://github.com/nolanbrown/Tesseract-iPhone-Demo
apache,subversion,https://github.com/apache/subversion
infochimps-labs,configliere,https://github.com/infochimps-labs/configliere
mmcgrana,clj-json,https://github.com/mmcgrana/clj-json
quartzjer,TeleHash,https://github.com/quartzjer/TeleHash
bherrmann7,Car-Cast,https://github.com/bherrmann7/Car-Cast
infnty,acm,https://github.com/infnty/acm
jgilfelt,android-mapviewballoons,https://github.com/jgilfelt/android-mapviewballoons
glastonbridge,SuperCollider-Android,https://github.com/glastonbridge/SuperCollider-Android
vrpn,vrpn,https://github.com/vrpn/vrpn
jberkel,sms-backup-plus,https://github.com/jberkel/sms-backup-plus
ge0rg,aprsdroid,https://github.com/ge0rg/aprsdroid
mhgrove,Empire,https://github.com/mhgrove/Empire
mttkay,calculon,https://github.com/mttkay/calculon
antlr,antlrworks,https://github.com/antlr/antlrworks
antlr,examples-v3,https://github.com/antlr/examples-v3
ianopolous,JPC,https://github.com/ianopolous/JPC
wwadge,bonecp,https://github.com/wwadge/bonecp
EddieRingle,hubroid,https://github.com/EddieRingle/hubroid
ether,pad,https://github.com/ether/pad
dwdyer,watchmaker,https://github.com/dwdyer/watchmaker
twitter-archive,grabby-hands,https://github.com/twitter-archive/grabby-hands
drewcrawford,bassdll,https://github.com/drewcrawford/bassdll
ninjudd,clojure-protobuf,https://github.com/ninjudd/clojure-protobuf
TooTallNate,Java-WebSocket,https://github.com/TooTallNate/Java-WebSocket
joestelmach,natty,https://github.com/joestelmach/natty
quran,quran_android,https://github.com/quran/quran_android
awaitility,awaitility,https://github.com/awaitility/awaitility
ge0rg,MemorizingTrustManager,https://github.com/ge0rg/MemorizingTrustManager
tvrenamer,tvrenamer,https://github.com/tvrenamer/tvrenamer
OneGeek,WebGLU,https://github.com/OneGeek/WebGLU
w11k,scalamodules,https://github.com/w11k/scalamodules
jclouds,legacy-jclouds,https://github.com/jclouds/legacy-jclouds
scalate,scalate,https://github.com/scalate/scalate
m2ym,rsense,https://github.com/m2ym/rsense
monkeybars,monkeybars-core,https://github.com/monkeybars/monkeybars-core
felixb,websms,https://github.com/felixb/websms
guillaumebort,play-gae,https://github.com/guillaumebort/play-gae
erh,mongo-jdbc,https://github.com/erh/mongo-jdbc
squeryl,squeryl,https://github.com/squeryl/squeryl
branaway,Japid,https://github.com/branaway/Japid
OpenCPN,OpenCPN,https://github.com/OpenCPN/OpenCPN
cyrilmottier,DrawablePresentation,https://github.com/cyrilmottier/DrawablePresentation
jenkinsci,trilead-ssh2,https://github.com/jenkinsci/trilead-ssh2
evanchooly,javabot,https://github.com/evanchooly/javabot
christophd,citrus,https://github.com/christophd/citrus
purplecabbage,phonegap-plugins,https://github.com/purplecabbage/phonegap-plugins
sandofsky,code_swarm,https://github.com/sandofsky/code_swarm
antlr,antlr4,https://github.com/antlr/antlr4
antlr,stringtemplate4,https://github.com/antlr/stringtemplate4
johanlkarlsson,microlog4android,https://github.com/johanlkarlsson/microlog4android
eed3si9n,scalaxb,https://github.com/eed3si9n/scalaxb
akkumar,hbasene,https://github.com/akkumar/hbasene
c99koder,AndroidSyncProviderDemo,https://github.com/c99koder/AndroidSyncProviderDemo
jetheredge,SquishIt,https://github.com/jetheredge/SquishIt
elastic,elasticsearch,https://github.com/elastic/elasticsearch
tinkerpop,blueprints,https://github.com/tinkerpop/blueprints
jdf,cue.language,https://github.com/jdf/cue.language
darius,expr,https://github.com/darius/expr
sudar,android-samples,https://github.com/sudar/android-samples
grails,grails-core,https://github.com/grails/grails-core
grails,grails-gradle-plugin,https://github.com/grails/grails-gradle-plugin
grails,grails-maven,https://github.com/grails/grails-maven
hector-client,hector,https://github.com/hector-client/hector
neo4j-contrib,spatial,https://github.com/neo4j-contrib/spatial
tinkerpop,rexster,https://github.com/tinkerpop/rexster
cathyatseneca,c3dl,https://github.com/cathyatseneca/c3dl
rapidftr,RapidFTR---BlackBerry-Edition,https://github.com/rapidftr/RapidFTR---BlackBerry-Edition
mikaelkindborg,droidscript,https://github.com/mikaelkindborg/droidscript
fusesource,hawtjni,https://github.com/fusesource/hawtjni
telecapoland,jamendo-android,https://github.com/telecapoland/jamendo-android
ringo,ringojs,https://github.com/ringo/ringojs
INsReady,DrupalCloud,https://github.com/INsReady/DrupalCloud
olabini,ioke,https://github.com/olabini/ioke
thillerson,oreilly_android,https://github.com/thillerson/oreilly_android
simogeo,Filemanager,https://github.com/simogeo/Filemanager
chirino,hawtdb,https://github.com/chirino/hawtdb
jywarren,cartagen,https://github.com/jywarren/cartagen
ralfebert,jgravatar,https://github.com/ralfebert/jgravatar
stuartsierra,lazytest,https://github.com/stuartsierra/lazytest
rfonseca,X-Trace,https://github.com/rfonseca/X-Trace
raymyers,JHaml,https://github.com/raymyers/JHaml
linkedin,sensei,https://github.com/linkedin/sensei
stoyan,yuicompressor,https://github.com/stoyan/yuicompressor
braintree,braintree_java,https://github.com/braintree/braintree_java
senseidb,zoie,https://github.com/senseidb/zoie
kreed,vanilla,https://github.com/kreed/vanilla
senseidb,bobo,https://github.com/senseidb/bobo
Kitware,CMake,https://github.com/Kitware/CMake
dropwizard,metrics,https://github.com/dropwizard/metrics
seomoz,SEOmozAPISamples,https://github.com/seomoz/SEOmozAPISamples
hierynomus,sshj,https://github.com/hierynomus/sshj
antoniogarrote,clj-ml,https://github.com/antoniogarrote/clj-ml
rafaelsteil,jforum2,https://github.com/rafaelsteil/jforum2
zeromq,jzmq,https://github.com/zeromq/jzmq
pulse00,Symfony-2-Eclipse-Plugin,https://github.com/pulse00/Symfony-2-Eclipse-Plugin
felix-lang,felix,https://github.com/felix-lang/felix
kobo,groovyserv,https://github.com/kobo/groovyserv
higepon,mona,https://github.com/higepon/mona
krka,kahlua2,https://github.com/krka/kahlua2
jingwei,krati,https://github.com/jingwei/krati
jenkinsci,jenkins.rb,https://github.com/jenkinsci/jenkins.rb
vivin,GenericTree,https://github.com/vivin/GenericTree
guardianproject,Orweb,https://github.com/guardianproject/Orweb
fusesource,hawtdispatch,https://github.com/fusesource/hawtdispatch
jponge,izpack,https://github.com/jponge/izpack
felixb,smsdroid,https://github.com/felixb/smsdroid
mttkay,signpost-examples,https://github.com/mttkay/signpost-examples
sparks,themidibus,https://github.com/sparks/themidibus
realXtend,tundra,https://github.com/realXtend/tundra
AnderWeb,android_packages_apps_Launcher,https://github.com/AnderWeb/android_packages_apps_Launcher
donpark,identicon,https://github.com/donpark/identicon
cowtowncoder,java-uuid-generator,https://github.com/cowtowncoder/java-uuid-generator
jboulon,Honu,https://github.com/jboulon/Honu
deanwampler,Presentations,https://github.com/deanwampler/Presentations
felis,Arduino_Camera_Control,https://github.com/felis/Arduino_Camera_Control
tycho,pypy,https://github.com/tycho/pypy
jwysiwyg,jwysiwyg,https://github.com/jwysiwyg/jwysiwyg
aws,aws-sdk-java,https://github.com/aws/aws-sdk-java
Cascading,cascading-dbmigrate,https://github.com/Cascading/cascading-dbmigrate
ensime,ensime-server,https://github.com/ensime/ensime-server
twitter,elephant-bird,https://github.com/twitter/elephant-bird
universal-ctags,ctags,https://github.com/universal-ctags/ctags
mark-watson,java_practical_semantic_web,https://github.com/mark-watson/java_practical_semantic_web
sonatype,m2eclipse-scala,https://github.com/sonatype/m2eclipse-scala
andresteingress,gcontracts,https://github.com/andresteingress/gcontracts
unclebob,PPP,https://github.com/unclebob/PPP
kana,vim-textobj-function,https://github.com/kana/vim-textobj-function
happyalu,Flite-TTS-Engine-for-Android,https://github.com/happyalu/Flite-TTS-Engine-for-Android
leebyron,streamgraph,https://github.com/leebyron/streamgraph
hraberg,enumerable,https://github.com/hraberg/enumerable
nathanmarz,cascalog,https://github.com/nathanmarz/cascalog
szegedi,dynalink,https://github.com/szegedi/dynalink
ewhauser,zookeeper,https://github.com/ewhauser/zookeeper
nnmatveev,idea-plugin-protobuf,https://github.com/nnmatveev/idea-plugin-protobuf
jvoegele,gradle-android-plugin,https://github.com/jvoegele/gradle-android-plugin
SIPfoundry,legacy-sipxecs,https://github.com/SIPfoundry/legacy-sipxecs
sonatype,sonatype-aether,https://github.com/sonatype/sonatype-aether
ghosert,VimProject,https://github.com/ghosert/VimProject
pcgod,mumble-android,https://github.com/pcgod/mumble-android
magro,kryo-serializers,https://github.com/magro/kryo-serializers
jbrisbin,vcloud,https://github.com/jbrisbin/vcloud
nirvdrum,selenium-grid,https://github.com/nirvdrum/selenium-grid
mchr3k,org.intrace,https://github.com/mchr3k/org.intrace
titanpad,titanpad,https://github.com/titanpad/titanpad
chenshuo,recipes,https://github.com/chenshuo/recipes
twitter-forks,thrift,https://github.com/twitter-forks/thrift
kilim,kilim,https://github.com/kilim/kilim
jasonsantos,luajava,https://github.com/jasonsantos/luajava
millermedeiros,Hasher,https://github.com/millermedeiros/Hasher
0xfe,experiments,https://github.com/0xfe/experiments
onesocialweb,osw-openfire-plugin,https://github.com/onesocialweb/osw-openfire-plugin
brazzy,floating-point-gui.de,https://github.com/brazzy/floating-point-gui.de
bndtools,bnd,https://github.com/bndtools/bnd
bengarney,PBLabsProfiler,https://github.com/bengarney/PBLabsProfiler
simpligility,ksoap2-android,https://github.com/simpligility/ksoap2-android
flaper87,meclipse,https://github.com/flaper87/meclipse
smartrevolution,gnupg-for-java,https://github.com/smartrevolution/gnupg-for-java
jenkinsci,git-plugin,https://github.com/jenkinsci/git-plugin
got5,tapestry5-jquery,https://github.com/got5/tapestry5-jquery
